AREANM,AREACD,Year,GDHI,UK_Average,Diff_from_UK_Avg,Pct_of_UK_Avg,Income_Category
Birmingham,UKG31,2014,13485,18013.424581005587,-4528.424581005587,74.86083470335439,Low
Solihull,UKG32,2014,20422,18013.424581005587,2408.5754189944128,113.37100232198023,High
Coventry,UKG33,2014,13924,18013.424581005587,-4089.4245810055872,77.2979059999634,Low
Dudley,UKG36,2014,14951,18013.424581005587,-3062.4245810055872,82.9992094660624,Low
Sandwell,UKG37,2014,12608,18013.424581005587,-5405.424581005587,69.99224352539059,Low
Walsall,UKG38,2014,13532,18013.424581005587,-4481.424581005587,75.12175122030341,Low
Wolverhampton,UKG39,2014,13375,18013.424581005587,-4638.424581005587,74.25017902538858,Low
Peterborough,UKH11,2014,15844,18013.424581005587,-2169.4245810055872,87.95662328809395,Medium
Cambridgeshire CC,UKH12,2014,19807,18013.424581005587,1793.5754189944128,109.95688194062589,High
Suffolk,UKH14,2014,17480,18013.424581005587,-533.4245810055872,97.03873864402185,Medium
Norwich and East Norfolk,UKH15,2014,16217,18013.424581005587,-1796.4245810055872,90.02730117792348,Medium
North and West Norfolk,UKH16,2014,16728,18013.424581005587,-1285.4245810055872,92.8640743728374,Medium
Breckland and South Norfolk,UKH17,2014,16540,18013.424581005587,-1473.4245810055872,91.82040830504127,Medium
Luton,UKH21,2014,13987,18013.424581005587,-4026.4245810055872,77.64764516098019,Low
Hertfordshire,UKH23,2014,22826,18013.424581005587,4812.575418994413,126.71660459316034,Very High
Bedford,UKH24,2014,18279,18013.424581005587,265.57541899441276,101.47431943215534,High
Central Bedfordshire,UKH25,2014,19377,18013.424581005587,1363.5754189944128,107.569773381305,High
Southend-on-Sea,UKH31,2014,17596,18013.424581005587,-417.42458100558724,97.68270281351306,Medium
Thurrock,UKH32,2014,16458,18013.424581005587,-1555.4245810055872,91.36519225419403,Medium
Essex Haven Gateway,UKH34,2014,17444,18013.424581005587,-569.4245810055872,96.8388876948694,Medium
West Essex,UKH35,2014,21110,18013.424581005587,3096.5754189944128,117.19037601689367,High
Heart of Essex,UKH36,2014,21288,18013.424581005587,3274.5754189944128,118.17852793214743,High
Essex Thames Gateway,UKH37,2014,18161,18013.424581005587,147.57541899441276,100.81925243215566,High
Camden and City of London,UKI31,2014,42116,18013.424581005587,24102.575418994413,233.8034048473469,Very High
Westminster,UKI32,2014,48620,18013.424581005587,30606.575418994413,269.90980966088915,Very High
Kensington & Chelsea and Hammersmith & Fulham,UKI33,2014,55611,18013.424581005587,37597.57541899441,308.71975370324367,Very High
Wandsworth,UKI34,2014,34341,18013.424581005587,16327.575418994413,190.64115124567246,Very High
Hackney and Newham,UKI41,2014,17413,18013.424581005587,-600.4245810055872,96.66679382198812,Medium
Tower Hamlets,UKI42,2014,21719,18013.424581005587,3705.5754189944128,120.57118790672257,High
Haringey and Islington,UKI43,2014,26916,18013.424581005587,8902.575418994413,149.4218929829801,Very High
Lewisham and Southwark,UKI44,2014,21225,18013.424581005587,3211.5754189944128,117.82878877113066,High
Lambeth,UKI45,2014,22510,18013.424581005587,4496.575418994413,124.9623573728222,Very High
Bexley and Greenwich,UKI51,2014,19967,18013.424581005587,1953.5754189944128,110.84510838130346,High
Barking & Dagenham and Havering,UKI52,2014,17917,18013.424581005587,-96.42458100558724,99.46470711012239,Medium
Redbridge and Waltham Forest,UKI53,2014,19240,18013.424581005587,1226.5754189944128,106.80922949147484,High
Enfield,UKI54,2014,19560,18013.424581005587,1546.5754189944128,108.58568237282995,High
Bromley,UKI61,2014,25302,18013.424581005587,7288.575418994413,140.46190876264535,Very High
Croydon,UKI62,2014,19686,18013.424581005587,1672.5754189944128,109.28516069486352,High
"Merton, Kingston upon Thames and Sutton",UKI63,2014,24407,18013.424581005587,6393.575418994413,135.49339211010533,Very High
Barnet,UKI71,2014,24925,18013.424581005587,6911.575418994413,138.3690252117989,Very High
Brent,UKI72,2014,21699,18013.424581005587,3685.5754189944128,120.46015960163787,High
Ealing,UKI73,2014,24055,18013.424581005587,6041.575418994413,133.53929394061475,Very High
Harrow and Hillingdon,UKI74,2014,21592,18013.424581005587,3578.5754189944128,119.86615816943478,High
Hounslow and Richmond upon Thames,UKI75,2014,28161,18013.424581005587,10147.575418994413,156.33340497450226,Very High
Berkshire,UKJ11,2014,21819,18013.424581005587,3805.5754189944128,121.12632943214604,High
Milton Keynes,UKJ12,2014,18140,18013.424581005587,126.57541899441276,100.70267271181672,High
Buckinghamshire CC,UKJ13,2014,24893,18013.424581005587,6879.575418994413,138.1913799236634,Very High
Oxfordshire,UKJ14,2014,21609,18013.424581005587,3595.5754189944128,119.96053222875676,High
Brighton and Hove,UKJ21,2014,19257,18013.424581005587,1243.5754189944128,106.90360355079684,High
East Sussex CC,UKJ22,2014,19721,18013.424581005587,1707.5754189944128,109.47946022876171,High
West Surrey,UKJ25,2014,26846,18013.424581005587,8832.575418994413,149.03329391518366,Very High
East Surrey,UKJ26,2014,25924,18013.424581005587,7910.575418994413,143.91488905077932,Very High
West Sussex (South West),UKJ27,2014,19849,18013.424581005587,1835.5754189944128,110.19004138130374,High
West Sussex (North East),UKJ28,2014,21912,18013.424581005587,3898.5754189944128,121.64261105078987,High
Portsmouth,UKJ31,2014,14074,18013.424581005587,-3939.4245810055872,78.1306182880986,Low
Southampton,UKJ32,2014,14443,18013.424581005587,-3570.4245810055872,80.17909051691119,Low
Isle of Wight,UKJ34,2014,16414,18013.424581005587,-1599.4245810055872,91.1209299830077,Medium
South Hampshire,UKJ35,2014,18946,18013.424581005587,932.5754189944128,105.17711340672986,High
Central Hampshire,UKJ36,2014,22539,18013.424581005587,4525.575418994413,125.123348415195,Very High
North Hampshire,UKJ37,2014,21563,18013.424581005587,3549.5754189944128,119.70516712706197,High
Medway,UKJ41,2014,16662,18013.424581005587,-1351.4245810055872,92.4976809660579,Medium
Kent Thames Gateway,UKJ43,2014,17495,18013.424581005587,-518.4245810055872,97.12200987283536,Medium
East Kent,UKJ44,2014,16965,18013.424581005587,-1048.4245810055872,94.179759788091,Medium
Mid Kent,UKJ45,2014,19637,18013.424581005587,1623.5754189944128,109.013141347406,High
West Kent,UKJ46,2014,24196,18013.424581005587,6182.575418994413,134.3220434914618,Very High
"Bristol, City of",UKK11,2014,16702,18013.424581005587,-1311.4245810055872,92.71973757622729,Medium
"Bath and North East Somerset, North Somerset and South Gloucestershire",UKK12,2014,19422,18013.424581005587,1408.5754189944128,107.81958706774557,High
Gloucestershire,UKK13,2014,19852,18013.424581005587,1838.5754189944128,110.20669562706647,High
Swindon,UKK14,2014,17444,18013.424581005587,-569.4245810055872,96.8388876948694,Medium
Wiltshire CC,UKK15,2014,19556,18013.424581005587,1542.5754189944128,108.56347671181301,High
Bournemouth and Poole,UKK21,2014,18033,18013.424581005587,19.575418994412757,100.10867127961363,High
Dorset CC,UKK22,2014,19915,18013.424581005587,1901.5754189944128,110.55643478808325,High
Somerset,UKK23,2014,18148,18013.424581005587,134.57541899441276,100.7470840338506,High
Cornwall and Isles of Scilly,UKK30,2014,16393,18013.424581005587,-1620.4245810055872,91.00435026266878,Medium
Plymouth,UKK41,2014,14947,18013.424581005587,-3066.4245810055872,82.97700380504546,Low
Torbay,UKK42,2014,16511,18013.424581005587,-1502.4245810055872,91.65941726266847,Medium
Devon CC,UKK43,2014,18081,18013.424581005587,67.57541899441276,100.37513921181689,High
Isle of Anglesey,UKL11,2014,15840,18013.424581005587,-2173.4245810055872,87.93441762707701,Medium
Gwynedd,UKL12,2014,14555,18013.424581005587,-3458.4245810055872,80.80084902538547,Low
Conwy and Denbighshire,UKL13,2014,16056,18013.424581005587,-1957.4245810055872,89.13352332199169,Medium
South West Wales,UKL14,2014,15333,18013.424581005587,-2680.4245810055872,85.11985009318003,Medium
Central Valleys,UKL15,2014,13736,18013.424581005587,-4277.424581005587,76.2542399321673,Low
Gwent Valleys,UKL16,2014,13680,18013.424581005587,-4333.424581005587,75.94336067793014,Low
Bridgend and Neath Port Talbot,UKL17,2014,14762,18013.424581005587,-3251.4245810055872,81.94999198301205,Low
Swansea,UKL18,2014,14808,18013.424581005587,-3205.4245810055872,82.20535708470685,Low
Monmouthshire and Newport,UKL21,2014,16602,18013.424581005587,-1411.4245810055872,92.16459605080381,Medium
Cardiff and Vale of Glamorgan,UKL22,2014,15818,18013.424581005587,-2195.4245810055872,87.81228649148385,Medium
Flintshire and Wrexham,UKL23,2014,16094,18013.424581005587,-1919.4245810055872,89.34447710165261,Medium
Powys,UKL24,2014,16065,18013.424581005587,-1948.4245810055872,89.1834860592798,Medium
Aberdeen City and Aberdeenshire,UKM50,2014,21777,18013.424581005587,3763.5754189944128,120.89316999146817,High
Caithness & Sutherland and Ross & Cromarty,UKM61,2014,17434,18013.424581005587,-579.4245810055872,96.78337354232706,Medium
"Inverness & Nairn and Moray, Badenoch & Strathspey",UKM62,2014,17265,18013.424581005587,-748.4245810055872,95.8451843643614,Medium
"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute",UKM63,2014,16461,18013.424581005587,-1552.4245810055872,91.38184649995674,Medium
Na h-Eileanan Siar (Western Isles),UKM64,2014,15237,18013.424581005587,-2776.4245810055872,84.58691422877351,Medium
Orkney Islands,UKM65,2014,17798,18013.424581005587,-215.42458100558724,98.80408869486847,Medium
Shetland Islands,UKM66,2014,19131,18013.424581005587,1117.5754189944128,106.20412522876327,High
Angus and Dundee City,UKM71,2014,16178,18013.424581005587,-1835.4245810055872,89.81079598300833,Medium
Clackmannanshire and Fife,UKM72,2014,16220,18013.424581005587,-1793.4245810055872,90.04395542368619,Medium
East Lothian and Midlothian,UKM73,2014,19235,18013.424581005587,1221.5754189944128,106.78147241520368,High
"Edinburgh, City of",UKM75,2014,20478,18013.424581005587,2464.5754189944128,113.68188157621736,High
Falkirk,UKM76,2014,15686,18013.424581005587,-2327.4245810055872,87.07949967792487,Medium
Perth & Kinross and Stirling,UKM77,2014,18964,18013.424581005587,950.5754189944128,105.27703888130608,High
West Lothian,UKM78,2014,16127,18013.424581005587,-1886.4245810055872,89.52767380504235,Medium
"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond",UKM81,2014,17668,18013.424581005587,-345.42458100558724,98.08240471181797,Medium
Glasgow City,UKM82,2014,14913,18013.424581005587,-3100.4245810055872,82.78825568640148,Low
"Inverclyde, East Renfrewshire and Renfrewshire",UKM83,2014,17480,18013.424581005587,-533.4245810055872,97.03873864402185,Medium
North Lanarkshire,UKM84,2014,15309,18013.424581005587,-2704.4245810055872,84.9866161270784,Medium
Scottish Borders,UKM91,2014,18290,18013.424581005587,276.57541899441276,101.53538499995192,High
Dumfries & Galloway,UKM92,2014,16513,18013.424581005587,-1500.4245810055872,91.67052009317693,Medium
East Ayrshire and North Ayrshire mainland,UKM93,2014,15403,18013.424581005587,-2610.4245810055872,85.50844916097647,Medium
South Ayrshire,UKM94,2014,17804,18013.424581005587,-209.42458100558724,98.83739718639389,Medium
South Lanarkshire,UKM95,2014,16554,18013.424581005587,-1459.4245810055872,91.89812811860055,Medium
Belfast,UKN06,2014,14895,18013.424581005587,-3118.4245810055872,82.68833021182526,Low
"Armagh City, Banbridge and Craigavon",UKN07,2014,15187,18013.424581005587,-2826.4245810055872,84.30934346606178,Medium
"Newry, Mourne and Down",UKN08,2014,14537,18013.424581005587,-3476.4245810055872,80.70092355080925,Low
Ards and North Down,UKN09,2014,16170,18013.424581005587,-1843.4245810055872,89.76638466097445,Medium
Derry City and Strabane,UKN10,2014,13718,18013.424581005587,-4295.424581005587,76.15431445759107,Low
Mid Ulster,UKN11,2014,13950,18013.424581005587,-4063.4245810055872,77.4422427965735,Low
Causeway Coast and Glens,UKN12,2014,14043,18013.424581005587,-3970.4245810055872,77.95852441521733,Low
Antrim and Newtownabbey,UKN13,2014,16074,18013.424581005587,-1939.4245810055872,89.23344879656791,Medium
Lisburn and Castlereagh,UKN14,2014,16448,18013.424581005587,-1565.4245810055872,91.30967810165168,Medium
Mid and East Antrim,UKN15,2014,16146,18013.424581005587,-1867.4245810055872,89.63315069487281,Medium
Fermanagh and Omagh,UKN16,2014,13607,18013.424581005587,-4406.424581005587,75.53810736437102,Low
Hartlepool and Stockton-on-Tees,UKC11,2015,15622,18938.351955307262,-3316.351955307262,82.4886982608965,Medium
South Teesside,UKC12,2015,14972,18938.351955307262,-3966.351955307262,79.05650943298825,Low
Darlington,UKC13,2015,15537,18938.351955307262,-3401.351955307262,82.03987356801619,Medium
Durham CC,UKC14,2015,15325,18938.351955307262,-3613.351955307262,80.92045198106766,Medium
Northumberland,UKC21,2015,18522,18938.351955307262,-416.35195530726196,97.80154072387178,High
Tyneside,UKC22,2015,15489,18938.351955307262,-3449.351955307262,81.78641962380144,Medium
Sunderland,UKC23,2015,14563,18938.351955307262,-4375.351955307262,76.89687061665829,Low
West Cumbria,UKD11,2015,17281,18938.351955307262,-1657.351955307262,91.24870020781925,Medium
East Cumbria,UKD12,2015,19843,18938.351955307262,904.648044692738,104.77680448028224,High
Manchester,UKD33,2015,13189,18938.351955307262,-5749.351955307262,69.64175146351069,Low
Greater Manchester South West,UKD34,2015,18809,18938.351955307262,-129.35195530726196,99.3169840986559,High
Greater Manchester South East,UKD35,2015,17463,18938.351955307262,-1475.351955307262,92.20971307963357,Medium
Greater Manchester North West,UKD36,2015,15450,18938.351955307262,-3488.351955307262,81.58048829412692,Medium
Greater Manchester North East,UKD37,2015,15435,18938.351955307262,-3503.351955307262,81.50128393655982,Medium
Blackburn with Darwen,UKD41,2015,12497,18938.351955307262,-6441.351955307262,65.98779043441452,Low
Blackpool,UKD42,2015,14404,18938.351955307262,-4534.351955307262,76.05730442644688,Low
Lancaster and Wyre,UKD44,2015,16212,18938.351955307262,-2726.351955307262,85.6040696585363,Medium
Mid Lancashire,UKD45,2015,18083,18938.351955307262,-855.351955307262,95.4834931924076,High
East Lancashire,UKD46,2015,14864,18938.351955307262,-4074.351955307262,78.48623805850504,Low
Chorley and West Lancashire,UKD47,2015,18456,18938.351955307262,-482.35195530726196,97.45304155057649,High
Warrington,UKD61,2015,19071,18938.351955307262,132.64804469273804,100.70042021082814,High
Cheshire East,UKD62,2015,22065,18938.351955307262,3126.648044692738,116.50960998122399,Very High
Cheshire West and Chester,UKD63,2015,19858,18938.351955307262,919.648044692738,104.85600883784936,High
East Merseyside,UKD71,2015,15247,18938.351955307262,-3691.351955307262,80.50858932171866,Medium
Liverpool,UKD72,2015,14566,18938.351955307262,-4372.351955307262,76.91271148817171,Low
Sefton,UKD73,2015,17762,18938.351955307262,-1176.351955307262,93.78851994047136,Medium
Wirral,UKD74,2015,17499,18938.351955307262,-1439.351955307262,92.39980353779464,Medium
"Kingston upon Hull, City of",UKE11,2015,13103,18938.351955307262,-5835.351955307262,69.1876464801259,Low
East Riding of Yorkshire,UKE12,2015,18215,18938.351955307262,-723.351955307262,96.1804915389982,High
North and North East Lincolnshire,UKE13,2015,14958,18938.351955307262,-3980.351955307262,78.9825853659256,Low
York,UKE21,2015,17909,18938.351955307262,-1029.351955307262,94.56472264462907,Medium
North Yorkshire CC,UKE22,2015,20403,18938.351955307262,1464.648044692738,107.73376716278781,High
"Barnsley, Doncaster and Rotherham",UKE31,2015,15388,18938.351955307262,-3550.351955307262,81.25311028284953,Medium
Sheffield,UKE32,2015,14854,18938.351955307262,-4084.351955307262,78.43343515346028,Low
Bradford,UKE41,2015,14302,18938.351955307262,-4636.351955307262,75.51871479499052,Low
Leeds,UKE42,2015,16647,18938.351955307262,-2291.351955307262,87.90099602798259,Medium
Calderdale and Kirklees,UKE44,2015,15934,18938.351955307262,-3004.351955307262,84.13614889829246,Medium
Wakefield,UKE45,2015,15830,18938.351955307262,-3108.351955307262,83.58699868582714,Medium
Derby,UKF11,2015,14934,18938.351955307262,-4004.351955307262,78.85585839381822,Low
East Derbyshire,UKF12,2015,15561,18938.351955307262,-3377.351955307262,82.16660054012357,Medium
South and West Derbyshire,UKF13,2015,18646,18938.351955307262,-292.35195530726196,98.45629674642659,High
Nottingham,UKF14,2015,12397,18938.351955307262,-6541.351955307262,65.45976138396709,Low
North Nottinghamshire,UKF15,2015,16297,18938.351955307262,-2641.351955307262,86.05289435141661,Medium
South Nottinghamshire,UKF16,2015,19146,18938.351955307262,207.64804469273804,101.09644199866369,High
Leicester,UKF21,2015,12599,18938.351955307262,-6339.351955307262,66.5263800658709,Low
Leicestershire CC and Rutland,UKF22,2015,18499,18938.351955307262,-439.35195530726196,97.68009404226888,High
West Northamptonshire,UKF24,2015,19751,18938.351955307262,812.648044692738,104.29101775387062,High
North Northamptonshire,UKF25,2015,18319,18938.351955307262,-619.351955307262,96.72964175146352,High
Lincolnshire,UKF30,2015,17008,18938.351955307262,-1930.351955307262,89.80718090009779,Medium
"Herefordshire, County of",UKG11,2015,19016,18938.351955307262,77.64804469273804,100.41000423308206,High
Worcestershire,UKG12,2015,19504,18938.351955307262,565.648044692738,102.98678599926548,High
Warwickshire,UKG13,2015,20898,18938.351955307262,1959.648044692738,110.34751096250257,High
Telford and Wrekin,UKG21,2015,16064,18938.351955307262,-2874.351955307262,84.8225866638741,Medium
Shropshire CC,UKG22,2015,18705,18938.351955307262,-233.35195530726196,98.76783388619057,High
Stoke-on-Trent,UKG23,2015,13863,18938.351955307262,-5075.351955307262,73.20066726352633,Low
